channel_id,sequence,send_height,send_time,ack_height,ack_time,block_delay,time_delay_sec,fee_amount,fee_denom,send_tx_hash,ack_tx_hash
channel-782,310046,30238533,2025-02-24T04:43:16.032347,30238539.0,2025-02-24T04:43:25.104179,6.0,9.071832,,,,
channel-6994,1322943,30238543,2025-02-24T04:43:33.841552,30238580.0,2025-02-24T04:44:24.876153,37.0,51.034601,,,,
channel-0,4036796,30238550,2025-02-24T04:43:43.360293,30238559.0,2025-02-24T04:43:55.173995,9.0,11.813702,,,,
channel-874,292672,30238559,2025-02-24T04:43:55.173995,30238564.0,2025-02-24T04:44:02.413487,5.0,7.239492,,,,
channel-4,166827,30238560,2025-02-24T04:43:56.592311,30238568.0,2025-02-24T04:44:09.510762,8.0,12.918451,,,,
channel-326,537482,30238573,2025-02-24T04:44:15.418830,30238578.0,2025-02-24T04:44:22.677919,5.0,7.259089,,,,
channel-208,1489488,30238584,2025-02-24T04:44:29.623934,30238594.0,2025-02-24T04:44:43.433819,10.0,13.809885,,,,
channel-5,184224,30238597,2025-02-24T04:44:50.485785,30238608.0,2025-02-24T04:45:05.072637,11.0,14.586852,,,,
channel-6994,1322944,30238599,2025-02-24T04:44:52.701198,30238640.0,2025-02-24T04:45:47.027597,41.0,54.326399,,,,
channel-874,292673,30238599,2025-02-24T04:44:52.701198,30238605.0,2025-02-24T04:45:01.107762,6.0,8.406564,,,,
channel-750,681423,30238600,2025-02-24T04:44:54.149018,30238610.0,2025-02-24T04:45:07.393373,10.0,13.244355,,,,
channel-184,137358,30238608,2025-02-24T04:45:05.072637,30238618.0,2025-02-24T04:45:16.740618,10.0,11.667981,,,,
channel-76971,12214,30238614,2025-02-24T04:45:12.067384,30238632.0,2025-02-24T04:45:36.775669,18.0,24.708285,,,,
channel-21113,25287,30238626,2025-02-24T04:45:27.399115,30238631.0,2025-02-24T04:45:35.601297,5.0,8.202182,,,,
channel-89321,19334,30238628,2025-02-24T04:45:30.653067,30238637.0,2025-02-24T04:45:42.810341,9.0,12.157274,,,,
channel-0,4036797,30238630,2025-02-24T04:45:33.240642,30238643.0,2025-02-24T04:45:50.406436,13.0,17.165794,,,,
channel-0,4036798,30238637,2025-02-24T04:45:42.810341,30238648.0,2025-02-24T04:45:56.598795,11.0,13.788454,,,,
channel-113,301278,30238640,2025-02-24T04:45:47.027597,30238649.0,2025-02-24T04:45:57.960887,9.0,10.93329,,,,
channel-19774,345751,30238643,2025-02-24T04:45:50.406436,30238654.0,2025-02-24T04:46:03.679386,11.0,13.27295,,,,
channel-85077,59279,30238647,2025-02-24T04:45:55.318316,30238658.0,2025-02-24T04:46:08.414577,11.0,13.096261,,,,
channel-0,4036799,30238654,2025-02-24T04:46:03.679386,30238663.0,2025-02-24T04:46:14.200422,9.0,10.521036,,,,
channel-874,292674,30238655,2025-02-24T04:46:04.800144,30238662.0,2025-02-24T04:46:13.079400,7.0,8.279256,,,,
channel-6994,1322945,30238663,2025-02-24T04:46:14.200422,30238705.0,2025-02-24T04:47:11.024746,42.0,56.824324,,,,
channel-122,667625,30238670,2025-02-24T04:46:25.972974,30238675.0,2025-02-24T04:46:32.278810,5.0,6.305836,,,,
channel-0,4036800,30238671,2025-02-24T04:46:27.144696,30238680.0,2025-02-24T04:46:39.413982,9.0,12.269286,,,,
channel-113,301279,30238680,2025-02-24T04:46:39.413982,30238693.0,2025-02-24T04:46:56.512478,13.0,17.098496,,,,
channel-874,292675,30238695,2025-02-24T04:46:58.858447,30238700.0,2025-02-24T04:47:04.714825,5.0,5.856378,,,,
channel-0,4036801,30238706,2025-02-24T04:47:12.193174,30238715.0,2025-02-24T04:47:26.422358,9.0,14.229184,,,,
channel-750,681424,30238719,2025-02-24T04:47:31.116340,30238729.0,2025-02-24T04:47:44.088697,10.0,12.972357,,,,
channel-6994,1322946,30238726,2025-02-24T04:47:39.208205,30238766.0,2025-02-24T04:48:29.084234,40.0,49.876029,,,,
channel-874,292676,30238734,2025-02-24T04:47:50.377961,30238739.0,2025-02-24T04:47:56.629076,5.0,6.251115,,,,
channel-874,292677,30238749,2025-02-24T04:48:08.611260,30238755.0,2025-02-24T04:48:16.518758,6.0,7.907498,,,,
channel-89321,19335,30238754,2025-02-24T04:48:15.345385,30238767.0,2025-02-24T04:48:30.378946,13.0,15.033561,,,,
channel-208,1489489,30238770,2025-02-24T04:48:34.922959,30238780.0,2025-02-24T04:48:48.291916,10.0,13.368957,,,,
channel-874,292678,30238773,2025-02-24T04:48:38.920083,30238780.0,2025-02-24T04:48:48.291916,7.0,9.371833,,,,
channel-750,681425,30238783,2025-02-24T04:48:51.800044,30238798.0,2025-02-24T04:49:10.538667,15.0,18.738623,,,,
channel-6994,1322947,30238789,2025-02-24T04:49:00.227380,30238820.0,2025-02-24T04:49:46.254023,31.0,46.026643,,,,
channel-874,292679,30238806,2025-02-24T04:49:27.783942,30238811.0,2025-02-24T04:49:33.794470,5.0,6.010528,,,,
channel-5,184225,30238807,2025-02-24T04:49:28.916079,30238817.0,2025-02-24T04:49:42.736547,10.0,13.820468,,,,
channel-38946,124035,30238812,2025-02-24T04:49:35.075753,30238823.0,2025-02-24T04:49:50.813640,11.0,15.737887,,,,
channel-0,4036802,30238816,2025-02-24T04:49:40.599384,30238823.0,2025-02-24T04:49:50.813640,7.0,10.214256,,,,
channel-1,408157,30238823,2025-02-24T04:49:50.813640,30238868.0,2025-02-24T04:50:47.819856,45.0,57.006216,,,,
channel-6994,1322948,30238843,2025-02-24T04:50:17.134795,30238881.0,2025-02-24T04:51:05.402789,38.0,48.267994,,,,
channel-874,292680,30238852,2025-02-24T04:50:28.142148,30238858.0,2025-02-24T04:50:35.174676,6.0,7.032528,,,,
channel-6994,1322949,30238864,2025-02-24T04:50:43.119643,30238903.0,2025-02-24T04:51:33.693960,39.0,50.574317,,,,
channel-0,4036803,30238868,2025-02-24T04:50:47.819856,30238877.0,2025-02-24T04:50:59.815384,9.0,11.995528,,,,
channel-750,681426,30238877,2025-02-24T04:50:59.815384,30238890.0,2025-02-24T04:51:17.875525,13.0,18.060141,,,,
channel-113,301280,30238895,2025-02-24T04:51:24.547702,30238906.0,2025-02-24T04:51:37.782572,11.0,13.23487,,,,
channel-6994,1322950,30238905,2025-02-24T04:51:36.570055,30238944.0,2025-02-24T04:52:27.402279,39.0,50.832224,,,,
channel-208,1489490,30238906,2025-02-24T04:51:37.782572,30238919.0,2025-02-24T04:51:52.710367,13.0,14.927795,,,,
channel-113,301281,30238921,2025-02-24T04:51:56.308347,30238942.0,2025-02-24T04:52:24.887165,21.0,28.578818,,,,
channel-0,4036804,30238941,2025-02-24T04:52:23.744835,30238953.0,2025-02-24T04:52:37.955350,12.0,14.210515,,,,
channel-750,681427,30238943,2025-02-24T04:52:26.172835,30238948.0,2025-02-24T04:52:32.056252,5.0,5.883417,,,,
channel-6994,1322951,30238961,2025-02-24T04:52:47.150763,30239002.0,2025-02-24T04:53:40.217728,41.0,53.066965,,,,
channel-750,681428,30238965,2025-02-24T04:52:52.287687,30238968.0,2025-02-24T04:52:57.160988,3.0,4.873301,,,,
channel-6994,1322952,30238966,2025-02-24T04:52:53.594932,30239005.0,2025-02-24T04:53:45.705970,39.0,52.111038,,,,
channel-113,301282,30238970,2025-02-24T04:53:00.036142,30238983.0,2025-02-24T04:53:16.866010,13.0,16.829868,,,,
channel-85077,59280,30238972,2025-02-24T04:53:02.282999,30238999.0,2025-02-24T04:53:36.280110,27.0,33.997111,,,,
channel-6994,1322953,30238979,2025-02-24T04:53:12.106221,30239002.0,2025-02-24T04:53:40.217728,23.0,28.111507,,,,
channel-750,681429,30238981,2025-02-24T04:53:14.379681,30238999.0,2025-02-24T04:53:36.280110,18.0,21.900429,,,,
channel-0,4036805,30238990,2025-02-24T04:53:25.301213,30239001.0,2025-02-24T04:53:38.586672,11.0,13.285459,,,,
channel-113,301283,30239002,2025-02-24T04:53:40.217728,30239010.0,2025-02-24T04:53:52.925112,8.0,12.707384,,,,
channel-1429,140677,30239012,2025-02-24T04:53:55.544466,30239022.0,2025-02-24T04:54:11.752358,10.0,16.207892,,,,
channel-85077,59281,30239013,2025-02-24T04:53:56.773560,30239024.0,2025-02-24T04:54:14.023309,11.0,17.249749,,,,
channel-0,4036806,30239016,2025-02-24T04:54:03.601873,30239024.0,2025-02-24T04:54:14.023309,8.0,10.421436,,,,
channel-113,301284,30239019,2025-02-24T04:54:07.011661,30239030.0,2025-02-24T04:54:22.391670,11.0,15.380009,,,,
channel-85077,59282,30239020,2025-02-24T04:54:09.349442,30239030.0,2025-02-24T04:54:22.391670,10.0,13.042228,,,,
channel-6994,1322954,30239022,2025-02-24T04:54:11.752358,30239059.0,2025-02-24T04:55:03.489774,37.0,51.737416,,,,
channel-85077,59283,30239030,2025-02-24T04:54:22.391670,30239038.0,2025-02-24T04:54:33.416308,8.0,11.024638,,,,
channel-208,1489491,30239039,2025-02-24T04:54:34.547716,30239049.0,2025-02-24T04:54:47.532549,10.0,12.984833,,,,
channel-0,4036807,30239055,2025-02-24T04:54:54.499936,30239064.0,2025-02-24T04:55:10.665456,9.0,16.16552,,,,
channel-122,667626,30239062,2025-02-24T04:55:07.171306,30239065.0,2025-02-24T04:55:12.828655,3.0,5.657349,,,,
channel-75,844727,30239075,2025-02-24T04:55:24.829057,30239083.0,2025-02-24T04:55:34.268509,8.0,9.439452,,,,
channel-6994,1322955,30239079,2025-02-24T04:55:29.348285,30239130.0,2025-02-24T04:56:33.120900,51.0,63.772615,,,,
channel-85077,59284,30239087,2025-02-24T04:55:38.777368,30239100.0,2025-02-24T04:55:55.270379,13.0,16.493011,,,,
channel-5,184226,30239088,2025-02-24T04:55:39.905271,30239096.0,2025-02-24T04:55:50.468139,8.0,10.562868,,,,
channel-259,314192,30239091,2025-02-24T04:55:43.550172,30239097.0,2025-02-24T04:55:51.643119,6.0,8.092947,,,,
channel-85077,59285,30239094,2025-02-24T04:55:47.065884,30239103.0,2025-02-24T04:55:59.095387,9.0,12.029503,,,,
channel-85077,59286,30239118,2025-02-24T04:56:18.964676,30239127.0,2025-02-24T04:56:29.729500,9.0,10.764824,,,,
channel-85077,59287,30239123,2025-02-24T04:56:24.844937,30239135.0,2025-02-24T04:56:40.951484,12.0,16.106547,,,,
channel-0,4036808,30239123,2025-02-24T04:56:24.844937,30239134.0,2025-02-24T04:56:39.487985,11.0,14.643048,,,,
channel-208,1489492,30239131,2025-02-24T04:56:35.299452,30239142.0,2025-02-24T04:56:48.910284,11.0,13.610832,,,,
channel-122,667627,30239131,2025-02-24T04:56:35.299452,30239134.0,2025-02-24T04:56:39.487985,3.0,4.188533,,,,
channel-85077,59288,30239133,2025-02-24T04:56:37.828170,30239145.0,2025-02-24T04:56:52.545014,12.0,14.716844,,,,
channel-0,4036809,30239136,2025-02-24T04:56:42.163421,30239149.0,2025-02-24T04:56:58.124102,13.0,15.960681,,,,
channel-6994,1322956,30239140,2025-02-24T04:56:46.769880,30239177.0,2025-02-24T04:57:37.933683,37.0,51.163803,,,,
channel-85077,59289,30239153,2025-02-24T04:57:06.895848,30239161.0,2025-02-24T04:57:16.384065,8.0,9.488217,,,,
channel-750,681430,30239157,2025-02-24T04:57:11.685660,30239170.0,2025-02-24T04:57:28.821921,13.0,17.136261,,,,
channel-85077,59290,30239165,2025-02-24T04:57:22.292598,30239174.0,2025-02-24T04:57:33.416215,9.0,11.123617,,,,
channel-85077,59291,30239172,2025-02-24T04:57:31.213728,30239190.0,2025-02-24T04:57:54.075731,18.0,22.862003,,,,
channel-122,667628,30239186,2025-02-24T04:57:49.185300,30239190.0,2025-02-24T04:57:54.075731,4.0,4.890431,,,,
channel-85077,59292,30239186,2025-02-24T04:57:49.185300,30239196.0,2025-02-24T04:58:02.196539,10.0,13.011239,,,,
channel-199,132553,30239200,2025-02-24T04:58:06.905477,30239209.0,2025-02-24T04:58:19.418195,9.0,12.512718,,,,
channel-6994,1322957,30239202,2025-02-24T04:58:09.687289,30239237.0,2025-02-24T04:59:02.790534,35.0,53.103245,,,,
channel-208,1489493,30239204,2025-02-24T04:58:12.116465,30239210.0,2025-02-24T04:58:20.597745,6.0,8.48128,,,,
channel-6994,1322958,30239231,2025-02-24T04:58:50.823948,30239242.0,2025-02-24T04:59:08.500456,11.0,17.676508,,,,
channel-122,667629,30239232,2025-02-24T04:58:56.672257,30239235.0,2025-02-24T04:59:00.592784,3.0,3.920527,,,,
channel-782,310047,30239238,2025-02-24T04:59:04.010715,30239246.0,2025-02-24T04:59:14.183779,8.0,10.173064,,,,
channel-199,132554,30239246,2025-02-24T04:59:14.183779,30239257.0,2025-02-24T04:59:28.863577,11.0,14.679798,,,,
channel-85077,59293,30239253,2025-02-24T04:59:23.245219,30239264.0,2025-02-24T04:59:38.224338,11.0,14.979119,,,,
channel-208,1489494,30239254,2025-02-24T04:59:25.379644,30239265.0,2025-02-24T04:59:39.257283,11.0,13.877639,,,,
channel-6994,1322959,30239254,2025-02-24T04:59:25.379644,30239295.0,2025-02-24T05:00:15.783900,41.0,50.404256,,,,
channel-113,301285,30239259,2025-02-24T04:59:31.221398,30239271.0,2025-02-24T04:59:46.933544,12.0,15.712146,,,,
channel-750,681431,30239266,2025-02-24T04:59:41.025088,30239274.0,2025-02-24T04:59:50.325400,8.0,9.300312,,,,
channel-259,314193,30239266,2025-02-24T04:59:41.025088,30239272.0,2025-02-24T04:59:48.004597,6.0,6.979509,,,,
channel-199,132555,30239275,2025-02-24T04:59:51.566352,30239284.0,2025-02-24T05:00:01.742353,9.0,10.176001,,,,
channel-113,301286,30239280,2025-02-24T04:59:57.276190,30239291.0,2025-02-24T05:00:10.963207,11.0,13.687017,,,,
channel-750,681432,30239294,2025-02-24T05:00:14.681352,30239299.0,2025-02-24T05:00:21.165683,5.0,6.484331,,,,
channel-2,130580,30239297,2025-02-24T05:00:18.236896,30239308.0,2025-02-24T05:00:32.958184,11.0,14.721288,,,,
channel-21113,25288,30239316,2025-02-24T05:00:44.017116,30239323.0,2025-02-24T05:00:54.110338,7.0,10.093222,,,,
channel-6994,1322960,30239325,2025-02-24T05:00:57.345900,30239366.0,2025-02-24T05:01:50.109404,41.0,52.763504,,,,
channel-782,310048,30239361,2025-02-24T05:01:43.727068,30239369.0,2025-02-24T05:01:53.471175,8.0,9.744107,,,,
channel-208,1489495,30239378,2025-02-24T05:02:06.003328,30239389.0,2025-02-24T05:02:18.878814,11.0,12.875486,,,,
channel-6994,1322961,30239385,2025-02-24T05:02:14.179309,30239424.0,2025-02-24T05:03:08.495218,39.0,54.315909,,,,
channel-2494,31870,30239405,2025-02-24T05:02:42.429013,30239414.0,2025-02-24T05:02:53.256472,9.0,10.827459,,,,
channel-208,1489496,30239421,2025-02-24T05:03:05.087325,30239433.0,2025-02-24T05:03:20.641627,12.0,15.554302,,,,
channel-6994,1322962,30239439,2025-02-24T05:03:27.693215,30239492.0,2025-02-24T05:04:36.423856,53.0,68.730641,,,,
channel-113,301287,30239442,2025-02-24T05:03:32.099131,30239452.0,2025-02-24T05:03:46.051485,10.0,13.952354,,,,
channel-782,310049,30239445,2025-02-24T05:03:35.427019,30239451.0,2025-02-24T05:03:44.882062,6.0,9.455043,,,,
channel-259,314194,30239457,2025-02-24T05:03:51.655009,30239462.0,2025-02-24T05:03:58.907785,5.0,7.252776,,,,
channel-750,681433,30239460,2025-02-24T05:03:56.228990,30239465.0,2025-02-24T05:04:02.278680,5.0,6.04969,,,,
channel-320,119162,30239484,2025-02-24T05:04:25.376095,30239495.0,2025-02-24T05:04:40.381067,11.0,15.004972,,,,
channel-113,301288,30239485,2025-02-24T05:04:26.737131,30239494.0,2025-02-24T05:04:38.739306,9.0,12.002175,,,,
channel-6994,1322963,30239503,,30239546.0,2025-02-24T05:05:48.852699,43.0,,,,,
channel-113,301289,30239505,2025-02-24T05:04:57.603598,30239518.0,2025-02-24T05:05:13.479573,13.0,15.875975,,,,
channel-2,130581,30239506,2025-02-24T05:04:58.752554,30239521.0,2025-02-24T05:05:16.994218,15.0,18.241664,,,,
channel-1,408158,30239506,2025-02-24T05:04:58.752554,30239525.0,2025-02-24T05:05:21.541151,19.0,22.788597,,,,
channel-4,166828,30239506,2025-02-24T05:04:58.752554,30239545.0,2025-02-24T05:05:47.695558,39.0,48.943004,,,,
channel-4,166829,30239520,2025-02-24T05:05:15.885113,30239558.0,2025-02-24T05:06:05.392279,38.0,49.507166,,,,
channel-0,4036810,30239520,2025-02-24T05:05:15.885113,30239529.0,2025-02-24T05:05:26.422918,9.0,10.537805,,,,
channel-2188,43495,30239522,2025-02-24T05:05:18.158128,30239526.0,2025-02-24T05:05:22.715466,4.0,4.557338,,,,
channel-0,4036811,30239522,2025-02-24T05:05:18.158128,30239534.0,2025-02-24T05:05:32.945334,12.0,14.787206,,,,
channel-208,1489497,30239529,2025-02-24T05:05:26.422918,30239541.0,2025-02-24T05:05:42.005657,12.0,15.582739,,,,
channel-1424,7330,30239539,2025-02-24T05:05:39.629016,30239548.0,2025-02-24T05:05:52.282966,9.0,12.65395,,,,
channel-750,681434,30239545,2025-02-24T05:05:47.695558,30239561.0,2025-02-24T05:06:08.823976,16.0,21.128418,,,,
channel-0,4036812,30239551,2025-02-24T05:05:55.902974,30239561.0,2025-02-24T05:06:08.823976,10.0,12.921002,,,,
channel-6994,1322964,30239563,2025-02-24T05:06:11.837428,30239601.0,2025-02-24T05:07:03.721088,38.0,51.88366,,,,
channel-42,1489916,30239564,2025-02-24T05:06:12.939985,30239574.0,2025-02-24T05:06:25.570049,10.0,12.630064,,,,
channel-6994,1322965,30239564,2025-02-24T05:06:12.939985,30239601.0,2025-02-24T05:07:03.721088,37.0,50.781103,,,,
channel-4,166830,30239567,2025-02-24T05:06:17.455938,30239616.0,2025-02-24T05:07:22.000049,49.0,64.544111,,,,
channel-750,681435,30239574,2025-02-24T05:06:25.570049,30239588.0,2025-02-24T05:06:46.909476,14.0,21.339427,,,,
channel-4,166831,30239591,2025-02-24T05:06:50.286113,30239616.0,2025-02-24T05:07:22.000049,25.0,31.713936,,,,
channel-208,1489498,30239613,2025-02-24T05:07:18.404947,30239623.0,2025-02-24T05:07:33.599658,10.0,15.194711,,,,
channel-0,4036813,30239616,2025-02-24T05:07:22.000049,30239624.0,2025-02-24T05:07:35.747705,8.0,13.747656,,,,
channel-782,310050,30239616,2025-02-24T05:07:22.000049,30239619.0,2025-02-24T05:07:28.874324,3.0,6.874275,,,,
channel-6994,1322966,30239622,2025-02-24T05:07:32.426263,30239658.0,2025-02-24T05:08:21.448407,36.0,49.022144,,,,
channel-750,681436,30239643,2025-02-24T05:08:01.596578,30239656.0,2025-02-24T05:08:19.111128,13.0,17.51455,,,,
channel-208,1489499,30239656,2025-02-24T05:08:19.111128,30239665.0,2025-02-24T05:08:31.522323,9.0,12.411195,,,,
channel-0,4036814,30239663,2025-02-24T05:08:29.271642,30239676.0,2025-02-24T05:08:48.319054,13.0,19.047412,,,,
channel-122,667630,30239670,2025-02-24T05:08:37.703749,30239673.0,2025-02-24T05:08:41.179013,3.0,3.475264,,,,
channel-216,94116,30239676,2025-02-24T05:08:48.319054,30239681.0,2025-02-24T05:08:54.958617,5.0,6.639563,,,,
channel-6994,1322967,30239677,2025-02-24T05:08:49.418028,30239718.0,2025-02-24T05:09:42.484314,41.0,53.066286,,,,
channel-557,52044,30239683,2025-02-24T05:08:57.392492,30239692.0,2025-02-24T05:09:09.861016,9.0,12.468524,,,,
channel-208,1489500,30239692,2025-02-24T05:09:09.861016,30239705.0,2025-02-24T05:09:27.542299,13.0,17.681283,,,,
channel-6994,1322968,30239703,2025-02-24T05:09:25.008384,30239718.0,2025-02-24T05:09:42.484314,15.0,17.47593,,,,
channel-0,4036815,30239713,2025-02-24T05:09:36.851010,30239722.0,2025-02-24T05:09:47.223612,9.0,10.372602,,,,
channel-122,667631,30239718,2025-02-24T05:09:42.484314,30239722.0,2025-02-24T05:09:47.223612,4.0,4.739298,,,,
channel-874,292681,30239731,2025-02-24T05:09:58.409839,30239737.0,2025-02-24T05:10:05.365225,6.0,6.955386,,,,
channel-6994,1322969,30239731,2025-02-24T05:09:58.409839,30239742.0,2025-02-24T05:10:12.403959,11.0,13.99412,,,,
channel-6994,1322970,30239738,2025-02-24T05:10:06.632867,30239781.0,2025-02-24T05:11:01.570219,43.0,54.937352,,,,
channel-0,4036816,30239745,2025-02-24T05:10:15.824615,30239751.0,2025-02-24T05:10:24.538893,6.0,8.714278,,,,
channel-6994,1322971,30239757,2025-02-24T05:10:33.410629,30239770.0,2025-02-24T05:10:48.695144,13.0,15.284515,,,,
channel-6994,1322972,30239803,2025-02-24T05:11:32.160666,30239845.0,2025-02-24T05:12:28.922628,42.0,56.761962,,,,
channel-85077,59294,30239804,2025-02-24T05:11:33.269276,30239815.0,2025-02-24T05:11:46.299889,11.0,13.030613,,,,
channel-91017,2737,30239817,2025-02-24T05:11:49.534692,30239827.0,2025-02-24T05:12:01.784396,10.0,12.249704,,,,
channel-91017,2738,30239860,2025-02-24T05:12:46.639250,30239869.0,2025-02-24T05:12:58.022548,9.0,11.383298,,,,
channel-122,667632,30239860,2025-02-24T05:12:46.639250,30239864.0,2025-02-24T05:12:52.300973,4.0,5.661723,,,,
channel-6994,1322973,30239863,2025-02-24T05:12:51.209388,30239906.0,2025-02-24T05:13:46.626722,43.0,55.417334,,,,
channel-0,4036817,30239867,2025-02-24T05:12:55.800643,30239873.0,2025-02-24T05:13:03.266218,6.0,7.465575,,,,
channel-208,1489501,30239870,2025-02-24T05:12:59.582548,30239883.0,2025-02-24T05:13:16.157276,13.0,16.574728,,,,
channel-0,4036818,30239889,2025-02-24T05:13:24.171224,30239898.0,2025-02-24T05:13:36.493239,9.0,12.322015,,,,
channel-6994,1322974,30239889,2025-02-24T05:13:24.171224,30239901.0,2025-02-24T05:13:40.772583,12.0,16.601359,,,,
channel-91017,2739,30239914,2025-02-24T05:13:58.125919,30239922.0,2025-02-24T05:14:09.025905,8.0,10.899986,,,,
channel-6994,1322975,30239922,2025-02-24T05:14:09.025905,30239961.0,2025-02-24T05:14:59.671755,39.0,50.64585,,,,
channel-146,20024,30239926,2025-02-24T05:14:14.908794,30239942.0,2025-02-24T05:14:35.668626,16.0,20.759832,,,,
channel-113,301290,30239979,2025-02-24T05:15:21.989165,30239987.0,2025-02-24T05:15:32.851955,8.0,10.86279,,,,
channel-91017,2740,30239980,2025-02-24T05:15:23.100119,30239989.0,2025-02-24T05:15:35.097020,9.0,11.996901,,,,
channel-6994,1322976,30239984,2025-02-24T05:15:29.130428,30240026.0,2025-02-24T05:16:25.481098,42.0,56.35067,,,,
channel-204,670737,30239996,2025-02-24T05:15:43.719982,30240005.0,2025-02-24T05:15:54.445564,9.0,10.725582,,,,
channel-113,301291,30239997,2025-02-24T05:15:44.923151,30240006.0,2025-02-24T05:15:56.561363,9.0,11.638212,,,,
channel-0,4036819,30240016,2025-02-24T05:16:10.698736,30240027.0,2025-02-24T05:16:26.751040,11.0,16.052304,,,,
channel-146,20025,30240018,2025-02-24T05:16:14.729367,30240053.0,2025-02-24T05:17:03.872578,35.0,49.143211,,,,
channel-0,4036820,30240022,2025-02-24T05:16:20.481642,30240029.0,2025-02-24T05:16:29.315502,7.0,8.83386,,,,
channel-0,4036821,30240038,2025-02-24T05:16:46.013329,30240050.0,2025-02-24T05:17:00.091918,12.0,14.078589,,,,
channel-6994,1322977,30240040,2025-02-24T05:16:48.460916,30240091.0,2025-02-24T05:17:52.614636,51.0,64.15372,,,,
channel-95,331591,30240050,2025-02-24T05:17:00.091918,30240066.0,2025-02-24T05:17:20.009512,16.0,19.917594,,,,
channel-38946,124036,30240055,2025-02-24T05:17:06.754735,30240076.0,2025-02-24T05:17:32.975267,21.0,26.220532,,,,
channel-782,310051,30240055,2025-02-24T05:17:06.754735,30240061.0,2025-02-24T05:17:13.405854,6.0,6.651119,,,,
channel-42,1489917,30240064,2025-02-24T05:17:16.719787,30240073.0,2025-02-24T05:17:29.362933,9.0,12.643146,,,,
channel-750,681437,30240067,2025-02-24T05:17:21.312205,30240072.0,2025-02-24T05:17:27.168644,5.0,5.856439,,,,
channel-0,4036822,30240086,2025-02-24T05:17:46.126000,30240095.0,2025-02-24T05:17:57.354709,9.0,11.228709,,,,
channel-0,4036823,30240093,2025-02-24T05:17:54.946056,30240103.0,2025-02-24T05:18:09.628373,10.0,14.682317,,,,
channel-1429,140678,30240095,2025-02-24T05:17:57.354709,30240107.0,2025-02-24T05:18:14.456380,12.0,17.101671,,,,
channel-6994,1322978,30240101,2025-02-24T05:18:06.221215,30240149.0,2025-02-24T05:19:09.268775,48.0,63.04756,,,,
channel-0,4036824,30240112,2025-02-24T05:18:20.216482,30240140.0,2025-02-24T05:18:58.134987,28.0,37.918505,,,,
channel-750,681438,30240115,2025-02-24T05:18:24.870529,30240128.0,2025-02-24T05:18:42.495078,13.0,17.624549,,,,
channel-1429,140679,30240128,2025-02-24T05:18:42.495078,30240138.0,2025-02-24T05:18:55.717906,10.0,13.222828,,,,
channel-750,681439,30240128,2025-02-24T05:18:42.495078,30240148.0,2025-02-24T05:19:08.124176,20.0,25.629098,,,,
channel-208,1489502,30240133,2025-02-24T05:18:49.829323,30240143.0,2025-02-24T05:19:02.568625,10.0,12.739302,,,,
channel-184,137359,30240146,2025-02-24T05:19:05.947787,30240171.0,2025-02-24T05:19:35.592386,25.0,29.644599,,,,
channel-208,1489503,30240158,2025-02-24T05:19:20.308359,30240168.0,2025-02-24T05:19:32.069421,10.0,11.761062,,,,
channel-750,681440,30240160,2025-02-24T05:19:22.536595,30240170.0,2025-02-24T05:19:34.348149,10.0,11.811554,,,,
channel-6994,1322979,30240171,2025-02-24T05:19:35.592386,30240225.0,2025-02-24T05:20:47.114619,54.0,71.522233,,,,
channel-21113,25289,30240181,2025-02-24T05:19:50.971784,30240189.0,2025-02-24T05:20:02.063652,8.0,11.091868,,,,
channel-91017,2741,30240184,2025-02-24T05:19:56.016615,30240192.0,2025-02-24T05:20:06.656071,8.0,10.639456,,,,
channel-184,137360,30240193,2025-02-24T05:20:07.915837,30240202.0,2025-02-24T05:20:18.412850,9.0,10.497013,,,,
channel-6994,1322980,30240208,2025-02-24T05:20:25.098558,30240216.0,2025-02-24T05:20:35.843057,8.0,10.744499,,,,
channel-6994,1322981,30240230,2025-02-24T05:20:54.339945,30240273.0,2025-02-24T05:21:54.702296,43.0,60.362351,,,,
channel-750,681441,30240237,2025-02-24T05:21:03.132626,30240257.0,2025-02-24T05:21:33.163756,20.0,30.03113,,,,
channel-750,681442,30240243,2025-02-24T05:21:14.225020,30240247.0,2025-02-24T05:21:18.891971,4.0,4.666951,,,,
channel-208,1489504,30240271,2025-02-24T05:21:51.316193,30240284.0,2025-02-24T05:22:07.858920,13.0,16.542727,,,,
channel-6994,1322982,30240273,2025-02-24T05:21:54.702296,30240283.0,2025-02-24T05:22:06.601314,10.0,11.899018,,,,
channel-204,670738,30240277,2025-02-24T05:21:59.363753,,,,,,,,
channel-4,166832,30240278,2025-02-24T05:22:00.828377,30240301.0,2025-02-24T05:22:29.264373,23.0,28.435996,,,,
channel-6994,1322983,30240287,2025-02-24T05:22:11.942775,30240329.0,2025-02-24T05:23:05.668534,42.0,53.725759,,,,
channel-874,292682,30240310,2025-02-24T05:22:40.194210,30240315.0,2025-02-24T05:22:46.915566,5.0,6.721356,,,,
channel-750,681443,30240316,2025-02-24T05:22:48.057706,30240331.0,2025-02-24T05:23:08.372928,15.0,20.315222,,,,
channel-85077,59295,30240332,2025-02-24T05:23:09.589737,30240345.0,2025-02-24T05:23:25.668694,13.0,16.078957,,,,
channel-6994,1322984,30240343,2025-02-24T05:23:23.231454,30240357.0,2025-02-24T05:23:40.001610,14.0,16.770156,,,,
